15143641,51.372299,-0.09945,sports,Social Issues,Sports
15144232,51.368401,-0.39394,arts_entertainment,Human Interest,Arts
15144411,51.532799,-0.10615,sports,Sports,Sports
15144631,51.451,0.05102,culture_politics,Social Issues,Recreation
15148552,51.603298,-0.06583,sports,Sports,Sports
15160962,44.232899,-68.321297,health,,Science
15163188,51.5532,-0.09839,computer_internet,Health_Medical_Pharma,Recreation
15169489,51.505402,-0.08924,arts_entertainment,Law_Crime,Arts
15178057,42.968498,-81.242699,computer_internet,Law_Crime,Recreation
15178810,51.5532,-0.09839,arts_entertainment,Religion_Belief,Arts
15179510,51.377998,0.10107,computer_internet,Social Issues,Sports
15186741,-37.816502,144.889008,arts_entertainment,Health_Medical_Pharma,Arts
15200194,34.637001,-119.772003,computer_internet,Health_Medical_Pharma,Society
15205476,53.4832,-2.18348,computer_internet,Religion_Belief,Recreation
15211746,51.469501,-0.06544,arts_entertainment,Health_Medical_Pharma,Arts
15219718,51.5509,-0.18404,arts_entertainment,Health_Medical_Pharma,Society
15228978,51.459,-0.01227,culture_politics,Weather,Reference
15229005,51.4259,0.10394,computer_internet,Health_Medical_Pharma,Recreation
15229008,37.996201,-122.098999,science_technology,Religion_Belief,Health
15230829,51.4874,-0.09274,arts_entertainment,Health_Medical_Pharma,Recreation
15235838,51.488701,-0.26552,computer_internet,Health_Medical_Pharma,Society
15238149,51.542999,-0.17535,computer_internet,Health_Medical_Pharma,Home
15249629,51.500099,-0.12799,culture_politics,Social Issues,Sports
15251411,34.101601,-118.336998,arts_entertainment,Law_Crime,Arts
15253658,51.525398,-0.07749,arts_entertainment,Law_Crime,Recreation
15263991,51.512402,-0.03309,arts_entertainment,Social Issues,Recreation
15269745,55.695801,12.5507,arts_entertainment,War_Conflict,Games
15273948,51.5135,-0.3222,computer_internet,Health_Medical_Pharma,Recreation
15283251,30.488701,-97.642799,arts_entertainment,Health_Medical_Pharma,Recreation
15289509,51.544399,-0.1315,culture_politics,Social Issues,Sports
15291335,34.101601,-118.336998,arts_entertainment,Law_Crime,Society
15292252,28.5259,-80.679001,science_technology,Social Issues,Science
15298147,-33.883701,151.158997,computer_internet,Social Issues,Business
15298655,40.707699,-74.011703,science_technology,Social Issues,Business
15307039,51.5797,-0.12373,computer_internet,Social Issues,Society
15309117,51.526901,-0.02651,computer_internet,Health_Medical_Pharma,Recreation
15312476,34.101601,-118.336998,arts_entertainment,Religion_Belief,Games
15316779,53.4832,-2.18348,culture_politics,Social Issues,Business
15317851,51.584,-0.10435,arts_entertainment,Health_Medical_Pharma,Recreation
15326184,26.641199,-80.095497,arts_entertainment,Religion_Belief,Arts
15331500,54.966702,-1.4,arts_entertainment,Law_Crime,Arts
15335172,51.467602,-0.1629,computer_internet,Religion_Belief,Recreation
15341050,51.534901,-0.12359,computer_internet,Technology_Internet,Reference
15342046,51.568901,-0.09846,culture_politics,Social Issues,Home
15352409,51.361198,-0.19755,computer_internet,Social Issues,Business
15357283,51.632301,-0.42027,computer_internet,Social Issues,Science
